customer_id,contract_id,contract_ref_id,associated_line,contract_description,from_date,to_date,associated_line_fmt
686,1696,105,866 132 9322,10G LTE,2016-02-27 05:15:00.000,2015-11-10 10:47:57.000,8661329322
691,1704,108,791 392 3732,5G 3G,2016-09-11 21:17:02.000,2015-08-18 15:09:44.000,7913923732
691,1705,105,+1 (934) 270-9371,10G LTE,2016-10-17 19:40:50.000,2016-01-01 11:00:57.000,19342709371
691,1706,105,752-642-9877,10G LTE,2016-12-29 14:04:30.000,2015-03-08 17:27:43.000,7526429877
691,1707,107,263-370-2143,10G 3G,2015-05-16 15:17:57.000,2015-12-07 13:34:32.000,2633702143
694,1713,105,+1 (828) 461-1822,10G LTE,2015-04-29 18:24:07.000,2017-01-17 09:46:18.000,18284611822
694,1714,106,343 645 7667,5G LTE,2015-01-04 20:31:48.000,2016-01-18 06:32:59.000,3436457667
687,1697,108,+1 (360) 504-7044,5G 3G,2016-12-09 14:06:13.000,2016-04-14 07:12:51.000,13605047044
687,1698,110,751-295-8829,5G tether,2016-07-27 14:30:50.000,2016-08-29 16:06:19.000,7512958829
687,1700,107,(773) 448-4435,10G 3G,2017-01-25 16:27:49.000,2015-12-15 09:34:08.000,7734484435
695,1715,106,1832972965,5G LTE,2015-05-15 04:08:12.000,2016-01-10 12:33:28.000,1832972965
687,1701,102,2554283339,Unlimited text,2015-04-17 06:13:33.000,2015-10-16 22:51:23.000,2554283339
696,1717,102,898-270-7049,Unlimited text,2015-07-10 11:24:56.000,2016-11-30 06:27:06.000,8982707049
696,1718,110,+1 (789) 289-7826,5G tether,2016-06-08 12:41:23.000,2015-06-09 22:55:23.000,17892897826
700,1727,106,217 652 7649,5G LTE,2016-03-10 13:05:35.000,2016-07-08 03:06:22.000,2176527649
699,1725,105,(762) 128-1696,10G LTE,2015-02-24 22:20:50.000,2017-02-11 03:23:19.000,7621281696
699,1726,109,3434242407,Roaming special,2017-02-10 15:06:54.000,2015-11-16 12:40:57.000,3434242407
698,1720,102,4187916637,Unlimited text,2016-02-29 21:41:01.000,2015-06-23 01:20:47.000,4187916637
698,1723,101,199-390-4949,Unlimited call,2016-01-12 16:03:18.000,2015-04-21 03:14:11.000,1993904949
706,1745,103,+1 (758) 627-5042,450 min,2016-02-20 10:25:35.000,2016-12-11 13:43:06.000,17586275042
697,1719,102,715-915-3721,Unlimited text,2015-08-06 22:43:31.000,2016-05-28 10:39:02.000,7159153721
701,1728,109,+1 (112) 773-5562,Roaming special,2015-03-23 13:12:55.000,2016-03-11 14:14:43.000,11127735562
701,1729,105,406-834-8048,10G LTE,2015-08-22 16:20:08.000,2016-05-25 11:43:00.000,4068348048
701,1730,106,+1 (309) 637-8793,5G LTE,2016-09-25 19:23:18.000,2016-04-17 01:17:06.000,13096378793
701,1731,104,776 984 4051,100 text,2016-09-19 20:07:40.000,2015-10-19 11:19:06.000,7769844051
702,1734,108,(383) 365-6994,5G 3G,2015-04-09 02:23:16.000,2015-05-07 03:19:43.000,3833656994
701,1732,102,813-434-2254,Unlimited text,2016-10-11 13:45:55.000,2016-06-01 08:57:13.000,8134342254
702,1735,103,(291) 315-1795,450 min,2015-09-12 14:06:28.000,2015-11-26 08:53:54.000,2913151795
705,1742,104,2228013249,100 text,2015-06-29 03:18:51.000,2015-03-15 16:48:20.000,2228013249
705,1743,102,757-904-3393,Unlimited text,2016-04-02 15:23:11.000,2016-12-03 22:16:03.000,7579043393
705,1744,102,127-464-7979,Unlimited text,2015-01-27 12:56:02.000,2015-12-13 13:47:28.000,1274647979
708,1747,104,651-120-6552,100 text,2016-05-09 22:55:56.000,2015-01-06 07:01:15.000,6511206552
708,1751,102,5747727515,Unlimited text,2015-04-17 21:54:03.000,2016-04-18 20:45:26.000,5747727515
708,1753,106,+1 (921) 985-2433,5G LTE,2016-06-02 01:05:14.000,2015-03-05 15:48:57.000,19219852433
704,1737,106,2577167596,5G LTE,2015-11-09 08:43:11.000,2015-12-04 02:57:27.000,2577167596
704,1739,102,306 621 5440,Unlimited text,2016-09-11 12:37:15.000,2017-02-16 09:32:50.000,3066215440
704,1740,109,730-793-3503,Roaming special,2016-04-15 21:56:51.000,2016-10-30 16:25:00.000,7307933503
704,1741,109,+1 (564) 504-6975,Roaming special,2015-12-13 09:07:59.000,2015-06-14 12:27:24.000,15645046975
711,1760,103,724 407 5817,450 min,2015-12-06 16:52:29.000,2016-08-25 10:22:21.000,7244075817
711,1761,104,(624) 734-8638,100 text,2016-08-21 14:03:32.000,2016-05-03 14:42:24.000,6247348638
711,1762,108,+1 (391) 320-5279,5G 3G,2016-11-15 01:56:01.000,2016-12-09 09:19:44.000,13913205279
707,1746,103,(708) 562-9457,450 min,2016-09-29 20:40:28.000,2016-12-14 13:51:41.000,7085629457
707,1748,101,803-237-2044,Unlimited call,2015-08-30 18:44:03.000,2016-09-10 19:34:39.000,8032372044
707,1750,104,371 585 3521,100 text,2015-12-12 01:57:33.000,2016-07-14 09:47:20.000,3715853521
707,1754,105,(688) 979-3401,10G LTE,2017-01-06 04:41:07.000,2016-04-10 15:03:31.000,6889793401
710,1755,110,285 732 9272,5G tether,2016-05-31 01:45:53.000,2015-07-13 06:11:26.000,2857329272
710,1756,106,+1 (206) 367-3832,5G LTE,2015-05-07 01:28:56.000,2015-01-29 12:21:50.000,12063673832
710,1758,108,958 548 3015,5G 3G,2015-02-25 10:02:48.000,2015-09-12 01:51:15.000,9585483015
710,1759,107,530 118 2447,10G 3G,2016-01-04 23:00:13.000,2015-06-17 15:11:00.000,5301182447
712,1764,109,+1 (982) 524-5356,Roaming special,2015-12-15 17:24:38.000,2016-03-28 17:32:14.000,19825245356
712,1767,106,392 461 7113,5G LTE,2016-02-25 14:07:55.000,2016-11-09 00:28:08.000,3924617113
712,1768,106,815 548 4391,5G LTE,2016-05-24 08:10:49.000,2016-04-21 00:59:14.000,8155484391
712,1769,103,(121) 656-3607,450 min,2015-12-07 14:53:59.000,2015-11-17 00:55:16.000,1216563607
717,1775,106,(746) 275-6305,5G LTE,2015-01-24 18:44:15.000,2015-05-27 08:13:13.000,7462756305
717,1777,107,(255) 785-7718,10G 3G,2016-06-25 15:07:33.000,2016-04-29 19:08:55.000,2557857718
719,1783,105,(344) 314-9840,10G LTE,2016-11-23 06:27:58.000,2015-06-10 13:28:22.000,3443149840
716,1770,109,+1 (578) 823-4495,Roaming special,2017-02-17 19:46:52.000,2016-10-31 08:58:50.000,15788234495
716,1771,109,8688151418,Roaming special,2015-02-01 21:35:42.000,2015-12-28 21:16:49.000,8688151418
716,1772,110,417 580 8827,5G tether,2015-09-27 18:14:40.000,2016-11-25 09:10:58.000,4175808827
716,1773,102,120-471-8922,Unlimited text,2017-01-12 23:40:28.000,2016-04-13 19:36:54.000,1204718922
724,1790,108,6544159271,5G 3G,2015-05-03 21:45:04.000,2016-04-06 23:58:33.000,6544159271
718,1778,110,781-426-1988,5G tether,2015-02-21 08:07:13.000,2015-05-28 06:43:01.000,7814261988
724,1791,101,(553) 189-1234,Unlimited call,2015-08-20 22:44:42.000,2017-01-25 04:09:44.000,5531891234
718,1779,105,7749811192,10G LTE,2016-09-15 08:35:22.000,2016-01-11 20:06:38.000,7749811192
718,1780,108,654 850 2733,5G 3G,2016-12-15 23:42:14.000,2015-12-13 15:55:25.000,6548502733
718,1781,104,+1 (104) 127-5117,100 text,2015-05-15 18:53:02.000,2015-12-31 03:16:00.000,11041275117
726,1792,109,(873) 141-1046,Roaming special,2016-09-08 03:20:27.000,2015-01-25 14:21:40.000,8731411046
718,1782,104,(752) 197-8546,100 text,2015-11-25 11:10:18.000,2016-08-29 19:13:02.000,7521978546
727,1793,101,(943) 648-4152,Unlimited call,2015-01-27 21:15:28.000,2016-10-15 23:46:29.000,9436484152
727,1794,106,971 510 4747,5G LTE,2016-04-04 07:24:26.000,2015-11-22 20:17:31.000,9715104747
720,1785,108,(503) 637-4199,5G 3G,2015-05-21 09:42:21.000,2015-09-18 03:11:11.000,5036374199
728,1795,102,9743704443,Unlimited text,2016-11-14 02:00:44.000,2015-11-17 10:10:36.000,9743704443
720,1786,102,+1 (714) 401-9106,Unlimited text,2015-04-19 00:48:06.000,2016-06-27 15:53:33.000,17144019106
720,1787,101,+1 (550) 262-2789,Unlimited call,2016-06-22 02:53:37.000,2015-05-30 21:28:14.000,15502622789
728,1796,110,(529) 753-9506,5G tether,2015-10-16 16:50:48.000,2015-01-03 00:46:28.000,5297539506
720,1788,106,7734166753,5G LTE,2016-02-23 05:31:03.000,2015-12-08 05:09:36.000,7734166753
728,1797,110,+1 (932) 323-1335,5G tether,2016-08-28 05:11:24.000,2015-02-23 05:33:24.000,19323231335
720,1789,104,612 191 4204,100 text,2017-02-24 10:08:57.000,2016-10-17 11:48:49.000,6121914204
729,1798,105,+1 (843) 425-2021,10G LTE,2016-01-05 12:18:45.000,2016-08-06 16:40:04.000,18434252021
729,1799,102,(313) 375-6341,Unlimited text,2016-06-16 01:22:23.000,2016-01-27 04:04:27.000,3133756341
732,1803,108,466 487 9729,5G 3G,2016-11-21 03:06:36.000,2016-11-06 16:51:00.000,4664879729
732,1805,105,649-293-9943,10G LTE,2015-04-18 09:59:10.000,2016-09-09 19:53:32.000,6492939943
732,1807,106,458 521 3840,5G LTE,2015-12-03 14:51:21.000,2015-07-05 11:27:10.000,4585213840
730,1800,106,901 484 1688,5G LTE,2016-07-26 23:00:43.000,2016-05-27 12:30:33.000,9014841688
730,1801,110,2686317422,5G tether,2016-11-15 10:43:00.000,2015-03-08 20:09:19.000,2686317422
730,1802,108,+1 (951) 190-2798,5G 3G,2015-04-20 11:00:19.000,2015-11-07 11:39:37.000,19511902798
731,1804,101,(253) 529-6043,Unlimited call,2015-09-24 03:56:55.000,2015-04-02 03:41:18.000,2535296043
731,1806,101,839 981 7143,Unlimited call,2015-12-22 04:48:19.000,2017-02-15 02:11:44.000,8399817143
731,1808,102,1235652195,Unlimited text,2017-01-04 07:05:18.000,2015-01-29 08:21:38.000,1235652195
733,1809,106,681-644-7875,5G LTE,2017-02-15 12:23:27.000,2015-11-01 13:41:36.000,6816447875
733,1810,102,278 671 4335,Unlimited text,2016-12-12 09:05:52.000,2016-05-30 09:58:33.000,2786714335
733,1811,106,376 888 4338,5G LTE,2016-09-13 22:10:02.000,2016-07-31 14:09:45.000,3768884338
733,1812,109,9144783628,Roaming special,2016-10-28 19:53:53.000,2016-07-30 09:05:57.000,9144783628
741,1834,104,+1 (575) 889-7263,100 text,2016-07-18 03:34:18.000,2017-02-27 11:43:50.000,15758897263
740,1832,110,9327309511,5G tether,2015-06-26 09:27:20.000,2016-05-26 09:38:33.000,9327309511
740,1833,103,(236) 308-3068,450 min,2015-07-28 08:28:02.000,2015-09-10 07:27:27.000,2363083068
736,1818,108,(112) 457-8497,5G 3G,2017-01-21 18:00:41.000,2017-01-13 22:19:39.000,1124578497
736,1819,102,904-455-9467,Unlimited text,2016-02-13 03:36:11.000,2016-01-19 02:07:33.000,9044559467
736,1820,105,2857192701,10G LTE,2016-12-01 09:34:35.000,2015-11-23 11:01:35.000,2857192701
736,1821,102,204 526 1845,Unlimited text,2015-08-22 13:51:35.000,2016-11-22 06:57:19.000,2045261845
742,1835,105,+1 (359) 171-7648,10G LTE,2016-11-21 12:58:42.000,2015-03-08 16:28:15.000,13591717648
742,1836,104,9966933230,100 text,2017-01-22 22:44:32.000,2015-04-17 07:26:42.000,9966933230
742,1837,110,926-471-2289,5G tether,2017-01-31 20:16:39.000,2015-09-04 02:37:46.000,9264712289
734,1813,107,(507) 563-1845,10G 3G,2016-02-10 19:03:11.000,2015-09-01 12:36:39.000,5075631845
734,1814,105,8327982933,10G LTE,2017-01-31 11:57:12.000,2016-12-25 20:17:32.000,8327982933
734,1815,101,+1 (151) 116-8641,Unlimited call,2016-05-08 16:44:50.000,2015-08-28 21:35:03.000,11511168641
734,1816,109,(319) 668-7871,Roaming special,2015-12-16 11:58:04.000,2016-08-18 09:30:52.000,3196687871
734,1817,101,+1 (879) 989-7562,Unlimited call,2016-05-25 19:56:22.000,2015-07-16 06:43:33.000,18799897562
737,1822,101,+1 (510) 163-3806,Unlimited call,2015-03-22 10:30:46.000,2016-02-22 06:49:20.000,15101633806
737,1823,110,627-727-4511,5G tether,2015-12-19 08:47:29.000,2016-09-04 05:05:35.000,6277274511
737,1824,104,316-476-9997,100 text,2016-07-31 12:21:52.000,2015-08-21 05:23:08.000,3164769997
737,1825,110,+1 (127) 937-6681,5G tether,2016-11-06 23:16:05.000,2016-02-25 15:24:08.000,11279376681
737,1826,105,605 697 6167,10G LTE,2015-12-13 22:21:11.000,2015-09-09 06:41:14.000,6056976167
739,1827,109,520-307-5920,Roaming special,2015-10-25 18:55:24.000,2016-12-16 01:16:18.000,5203075920
739,1828,110,298 922 3212,5G tether,2017-01-02 02:18:27.000,2016-02-12 18:53:41.000,2989223212
739,1829,104,1453666564,100 text,2015-11-21 19:35:39.000,2016-12-07 13:58:21.000,1453666564
739,1830,107,259 536 2928,10G 3G,2016-08-20 20:50:31.000,2016-03-16 18:49:11.000,2595362928
739,1831,105,+1 (815) 963-7786,10G LTE,2015-04-25 19:32:53.000,2015-06-21 11:32:33.000,18159637786
745,1849,110,(699) 134-2019,5G tether,2015-07-20 07:33:16.000,2016-03-19 15:15:57.000,6991342019
743,1838,106,548 797 4323,5G LTE,2016-07-03 18:41:16.000,2017-01-05 11:40:29.000,5487974323
743,1839,106,+1 (464) 721-8604,5G LTE,2016-10-18 04:42:57.000,2016-11-21 12:27:03.000,14647218604
743,1840,103,898 463 9930,450 min,2015-10-07 05:09:22.000,2015-05-09 01:52:40.000,8984639930
743,1842,102,+1 (121) 645-4490,Unlimited text,2015-03-24 18:23:23.000,2015-01-11 15:30:15.000,11216454490
744,1843,102,+1 (773) 429-9076,Unlimited text,2015-11-07 10:57:16.000,2015-09-15 06:14:52.000,17734299076
744,1844,106,6296547850,5G LTE,2016-06-21 02:11:00.000,2016-05-20 13:08:42.000,6296547850
744,1846,104,5575696546,100 text,2015-04-14 13:53:44.000,2016-05-17 03:16:59.000,5575696546
744,1847,106,+1 (994) 785-9668,5G LTE,2015-05-19 13:59:26.000,2015-11-26 18:49:04.000,19947859668
752,1868,106,+1 (303) 862-4639,5G LTE,2015-08-24 06:21:35.000,2015-02-06 06:02:14.000,13038624639
746,1850,103,247-140-5113,450 min,2017-01-15 17:12:36.000,2015-07-26 12:46:56.000,2471405113
746,1851,104,163 721 8170,100 text,2016-11-19 04:12:39.000,2015-02-22 14:46:26.000,1637218170
746,1852,105,+1 (969) 647-7500,10G LTE,2015-06-19 07:50:51.000,2016-05-22 11:21:04.000,19696477500
746,1854,108,+1 (786) 708-4288,5G 3G,2015-09-21 06:51:39.000,2015-04-25 05:55:03.000,17867084288
751,1864,103,679-709-5519,450 min,2015-08-22 23:29:51.000,2016-02-12 22:05:46.000,6797095519
751,1865,101,(830) 440-7334,Unlimited call,2016-12-17 04:21:32.000,2017-01-29 21:18:45.000,8304407334
751,1866,101,296-657-6589,Unlimited call,2015-09-05 05:49:00.000,2015-08-25 08:46:03.000,2966576589
747,1856,109,+1 (402) 138-3883,Roaming special,2015-09-04 04:03:17.000,2016-05-27 16:30:28.000,14021383883
751,1867,106,322-180-5654,5G LTE,2016-01-04 22:06:59.000,2016-03-03 02:15:05.000,3221805654
747,1858,105,5392139264,10G LTE,2015-09-30 18:54:04.000,2016-08-03 06:02:26.000,5392139264
747,1859,107,8619432222,10G 3G,2016-08-12 17:17:50.000,2015-10-09 11:14:50.000,8619432222
750,1861,106,(803) 349-1877,5G LTE,2015-07-23 02:14:29.000,2016-12-25 07:03:12.000,8033491877
750,1863,110,+1 (753) 277-1266,5G tether,2015-03-23 00:34:21.000,2016-03-28 07:13:30.000,17532771266
754,1869,105,119 762 6276,10G LTE,2015-04-20 21:53:45.000,2016-09-28 02:45:24.000,1197626276
754,1875,102,3184924559,Unlimited text,2015-10-26 10:54:55.000,2017-02-05 07:09:32.000,3184924559
757,1883,110,633 766 9246,5G tether,2016-12-05 23:08:10.000,2015-10-03 08:12:35.000,6337669246
753,1870,104,6996355773,100 text,2015-05-03 19:00:01.000,2017-01-05 22:03:50.000,6996355773
753,1871,104,(810) 588-6946,100 text,2016-04-03 14:34:45.000,2016-09-04 08:53:37.000,8105886946
753,1873,108,+1 (964) 971-2025,5G 3G,2016-02-11 06:21:04.000,2017-01-31 13:41:51.000,19649712025
756,1880,109,7601383897,Roaming special,2016-11-24 07:25:32.000,2015-05-24 06:15:03.000,7601383897
756,1881,101,(761) 279-9841,Unlimited call,2016-06-20 04:28:18.000,2015-10-29 14:24:06.000,7612799841
756,1882,110,542-325-5632,5G tether,2015-11-20 17:25:38.000,2016-09-18 02:47:26.000,5423255632
755,1874,107,(967) 287-7754,10G 3G,2016-08-11 23:50:25.000,2015-02-28 10:26:42.000,9672877754
755,1876,109,(523) 481-4776,Roaming special,2017-02-20 14:48:55.000,2015-09-29 21:53:10.000,5234814776
755,1878,107,248-365-4250,10G 3G,2016-06-02 01:58:35.000,2016-07-14 00:32:49.000,2483654250
760,1893,101,(791) 918-2213,Unlimited call,2015-02-12 23:16:01.000,2016-01-21 01:39:21.000,7919182213
760,1894,104,775-931-9073,100 text,2016-04-08 09:00:34.000,2016-07-06 22:57:23.000,7759319073
758,1885,106,+1 (757) 319-9819,5G LTE,2016-06-27 07:44:36.000,2016-01-18 22:24:31.000,17573199819
758,1887,109,9976591098,Roaming special,2016-08-06 13:42:20.000,2017-01-26 07:39:33.000,9976591098
758,1888,104,+1 (667) 127-4839,100 text,2015-10-30 00:23:44.000,2015-09-12 01:49:41.000,16671274839
758,1889,109,532-507-2538,Roaming special,2016-12-21 00:17:57.000,2017-01-10 00:36:11.000,5325072538
759,1891,109,322 765 6086,Roaming special,2015-07-26 23:21:39.000,2015-04-13 20:32:54.000,3227656086
759,1892,105,6737278828,10G LTE,2016-03-18 04:55:44.000,2016-03-27 04:14:25.000,6737278828
759,1895,106,345-694-7988,5G LTE,2015-04-08 02:34:40.000,2016-11-10 14:02:26.000,3456947988
768,1908,109,5132947752,Roaming special,2015-10-01 18:25:37.000,2015-04-23 16:45:30.000,5132947752
759,1896,110,(429) 585-6043,5G tether,2015-03-02 14:21:10.000,2016-09-02 02:23:36.000,4295856043
766,1906,110,(714) 249-1148,5G tether,2015-08-28 04:16:02.000,2016-02-20 04:27:29.000,7142491148
766,1907,110,373 605 1951,5G tether,2015-02-09 09:13:41.000,2016-03-21 20:28:01.000,3736051951
764,1902,109,351 214 9279,Roaming special,2016-11-07 17:19:27.000,2017-01-10 19:17:55.000,3512149279
762,1897,105,(522) 625-5013,10G LTE,2016-11-06 03:35:51.000,2015-10-19 14:17:08.000,5226255013
764,1904,105,(470) 599-1316,10G LTE,2015-05-04 08:44:33.000,2015-02-09 20:03:53.000,4705991316
762,1898,104,490 669 3067,100 text,2016-08-12 20:40:10.000,2015-05-01 03:13:51.000,4906693067
762,1899,107,641 208 3816,10G 3G,2015-07-25 14:10:24.000,2016-03-22 11:56:21.000,6412083816
762,1900,104,(555) 694-8556,100 text,2015-02-11 00:41:04.000,2015-03-01 22:50:30.000,5556948556
762,1901,110,(163) 683-2143,5G tether,2015-03-17 18:19:44.000,2015-05-22 02:53:02.000,1636832143
769,1910,101,299 587 2728,Unlimited call,2016-06-12 22:21:09.000,2015-03-26 07:43:06.000,2995872728
769,1911,104,+1 (260) 444-7458,100 text,2015-09-17 12:45:31.000,2016-08-12 11:13:03.000,12604447458
769,1912,101,6209002232,Unlimited call,2016-03-24 05:22:02.000,2015-09-27 06:39:25.000,6209002232
769,1913,103,213-527-5928,450 min,2015-07-14 14:43:07.000,2015-07-07 22:30:25.000,2135275928
774,1924,108,(872) 929-1021,5G 3G,2015-07-10 06:56:33.000,2016-04-30 19:56:41.000,8729291021
774,1925,110,+1 (932) 824-1367,5G tether,2016-06-14 12:06:24.000,2016-08-23 01:23:03.000,19328241367
776,1926,103,+1 (113) 128-5325,450 min,2016-01-08 11:40:54.000,2015-02-22 16:33:12.000,11131285325
770,1914,101,+1 (371) 965-8483,Unlimited call,2017-01-22 00:21:49.000,2016-08-28 02:12:04.000,13719658483
770,1915,101,(694) 686-6160,Unlimited call,2016-06-16 18:23:49.000,2015-03-25 01:27:36.000,6946866160
770,1916,105,(262) 219-6620,10G LTE,2015-09-10 07:29:23.000,2015-02-28 18:24:33.000,2622196620
780,1928,107,(180) 660-5307,10G 3G,2016-09-24 05:06:15.000,2015-11-11 02:49:31.000,1806605307
780,1930,104,417-127-6827,100 text,2016-09-18 02:47:45.000,2016-11-04 13:57:38.000,4171276827
773,1920,109,524-938-6881,Roaming special,2016-08-16 13:40:30.000,2015-08-07 08:51:53.000,5249386881
773,1921,104,583-554-3050,100 text,2015-02-24 10:17:24.000,2015-01-20 10:58:30.000,5835543050
773,1922,102,254 525 2893,Unlimited text,2015-05-19 00:52:10.000,2017-01-09 09:35:16.000,2545252893
772,1917,104,140 914 4643,100 text,2017-02-09 18:08:56.000,2015-07-08 23:19:28.000,1409144643
773,1923,102,637 620 3086,Unlimited text,2015-01-05 20:13:21.000,2015-03-02 11:07:53.000,6376203086
772,1918,105,+1 (282) 295-5333,10G LTE,2015-05-25 19:03:05.000,2016-02-23 10:09:03.000,12822955333
772,1919,104,+1 (616) 161-4824,100 text,2015-07-27 21:13:39.000,2016-09-04 22:15:07.000,16161614824
779,1927,101,963-996-7911,Unlimited call,2015-07-23 17:56:28.000,2016-12-28 21:38:42.000,9639967911
779,1929,109,7772836620,Roaming special,2015-06-22 18:33:06.000,2016-04-11 14:44:48.000,7772836620
779,1931,109,1427208951,Roaming special,2016-10-30 00:19:29.000,2016-05-18 19:01:46.000,1427208951
779,1932,102,+1 (599) 242-3288,Unlimited text,2016-08-13 02:04:52.000,2015-01-25 17:27:59.000,15992423288
779,1933,110,+1 (890) 585-5746,5G tether,2015-05-04 11:10:49.000,2015-09-23 18:42:51.000,18905855746
777,1934,109,190-842-1704,Roaming special,2015-02-22 16:57:21.000,2016-01-02 15:26:07.000,1908421704
777,1935,101,(876) 463-4724,Unlimited call,2016-11-26 10:10:19.000,2016-12-30 16:37:54.000,8764634724
777,1936,103,508 529 9123,450 min,2015-11-24 15:27:18.000,2015-09-03 12:11:06.000,5085299123
777,1937,102,(287) 100-4313,Unlimited text,2016-02-17 07:22:42.000,2015-12-07 07:23:39.000,2871004313
777,1938,107,990-226-3172,10G 3G,2016-08-28 09:21:06.000,2016-04-10 06:55:22.000,9902263172
781,1939,104,503 332 7664,100 text,2015-07-01 16:51:28.000,2016-06-08 21:31:01.000,5033327664
784,1940,110,948-875-9509,5G tether,2016-03-14 21:21:44.000,2017-01-25 08:46:31.000,9488759509
784,1941,106,494-505-3768,5G LTE,2017-02-24 14:00:38.000,2016-02-08 14:08:39.000,4945053768
788,1950,107,5713934383,10G 3G,2016-10-15 18:35:02.000,2017-01-03 04:45:14.000,5713934383
788,1951,102,(787) 886-8243,Unlimited text,2015-09-13 15:57:22.000,2016-10-27 16:44:59.000,7878868243
788,1952,101,+1 (804) 856-4685,Unlimited call,2015-06-23 22:36:07.000,2015-04-11 14:57:53.000,18048564685
788,1953,110,273 266 7118,5G tether,2015-06-18 05:59:24.000,2015-10-14 14:36:36.000,2732667118
787,1954,106,7909097885,5G LTE,2016-07-11 09:30:32.000,2015-10-26 11:33:11.000,7909097885
790,1955,104,120 415 1218,100 text,2015-07-22 21:05:56.000,2016-02-10 09:33:06.000,1204151218
790,1956,105,717 106 2999,10G LTE,2016-03-27 01:07:28.000,2015-07-26 22:07:18.000,7171062999
791,1957,104,148-288-4654,100 text,2016-07-19 17:43:35.000,2015-03-23 04:58:29.000,1482884654
791,1958,104,+1 (728) 586-6165,100 text,2016-06-13 15:38:48.000,2017-02-05 16:31:49.000,17285866165
785,1942,103,229-889-5091,450 min,2016-08-30 14:19:38.000,2016-10-02 07:53:55.000,2298895091
